Run,X,Y,Z,Roll,Pitch,Yaw
4,0.93925021,0.597448175,0.060298162,129.7350148,-45.45257383,2.859897847
4,0.979154224,0.601645936,0.098940499,-0.10375294,3.074843438,92.63221477
4,0.996081895,0.597312366,0.115670672,-0.675994949,-0.995038021,88.0742671
4,0.942948569,0.612207667,0.04899634,125.7258371,-49.37655263,1.898809546
4,0.958770954,0.591474742,0.066720222,4.170689137,4.871474523,94.25496363
4,0.963261559,0.591124275,0.064972256,130.6096121,-49.69768703,-6.012532404
4,0.960187142,0.597148907,0.060447752,125.690509,-51.17510912,-1.667581698
4,0.960164172,0.596119347,0.059790648,127.4975305,-52.2319665,-2.964686947
4,0.962956879,0.595689666,0.063074275,3.290429802,4.686379407,93.5115964
4,0.949956515,0.617489592,0.043361773,128.3031711,-52.11583732,-6.406141291
4,0.965737502,0.595042249,0.064424856,4.394006578,3.928960824,92.73479458
4,0.968423133,0.590605521,0.063941863,131.1254771,-52.34250207,-10.00979661
4,0.96281811,0.6033342,0.055013896,128.8126943,-54.33022375,-8.457091596
4,0.97512555,0.581118569,0.074458331,132.2325007,-54.47565052,-12.79105277
4,0.969332051,0.598888414,0.062229029,3.76058153,4.497395357,93.01213904
4,0.959712774,0.619795993,0.044788034,131.4839129,-55.06427562,-12.59751985
4,0.967157631,0.607156667,0.055801633,131.4718712,-56.0406348,-14.32044124
4,0.978292559,0.588347279,0.073589729,3.417915194,5.695875222,92.24946212
4,0.982675897,0.578528672,0.079600616,135.0410289,-56.45168493,-21.36099964
4,0.983352371,0.576279665,0.083271387,135.2554825,-59.92474132,-21.68364874
4,0.980141664,0.587469764,0.075483535,2.583048545,5.90899002,92.65452196
4,1.015727869,0.569070065,0.120874796,-1.260850389,1.967540791,88.52325705
4,1.011250887,0.579963967,0.129713401,0.210497725,0.056519267,87.816278
4,0.99786609,0.582809978,0.134082408,157.1472004,-61.71452616,-50.64034301
4,1.007861222,0.585138641,0.12145872,0.436667493,-0.069312852,89.6856306
4,1.00675051,0.604718815,0.102235229,-0.598766973,-0.882100752,89.0483989
4,1.006774731,0.590684599,0.121953655,-1.281306602,-0.69349079,89.07117258
4,1.008050809,0.580263302,0.125306818,160.4227006,-64.26808927,-58.64666721
4,0.997965253,0.604239642,0.099720882,1.202516686,-1.134485001,90.22835243
4,1.008223959,0.577400887,0.127774542,0.059774341,-0.178146499,89.0614277
4,0.99972121,0.606145841,0.117124906,-0.932469512,-2.696591984,90.8476844
4,1.005682693,0.594599469,0.0980069,0.822053486,2.440738371,90.1797497
4,1.003198911,0.631770917,0.093399106,-1.073251047,-2.810748527,89.83323628
4,1.003748216,0.602014969,0.098511182,-0.105009848,0.148311124,90.49893448
4,1.00831674,0.604001123,0.103106019,-0.886196651,-0.995673994,90.24349552
4,1.014443022,0.591770242,0.103633433,-1.43321098,1.338925193,88.49530242
4,0.997908599,0.580769212,0.077138232,157.652886,-70.4900672,-60.27025747
4,1.010711839,0.589997988,0.113948718,0.757605744,0.01711037,89.57166579
4,1.000000509,0.598529566,0.062209934,156.0294003,-71.35468475,-59.70182356
4,0.998885075,0.598938047,0.062662663,160.0088318,-72.36267371,-64.65675236
4,1.001420178,0.584008841,0.077608488,0.988709115,5.39613372,90.12321157
4,1.008329252,0.578303236,0.112573097,-0.408967594,1.263406927,88.59707835
4,0.999725599,0.590338876,0.069333409,-1.965488569,6.549703946,89.65597094
4,1.001167187,0.599678961,0.060475856,-1.414700989,4.768482483,89.39007589
4,1.002070453,0.583729405,0.074125339,-1.843453615,5.672117466,89.15103307
4,1.01865354,0.586831887,0.112163193,-2.881066847,-1.110814215,86.66952813
4,1.003274059,0.589447288,0.12285213,-1.596121238,-2.241224,88.65345243
4,1.010612524,0.59345112,0.122781625,-0.830673718,-2.261170796,87.10362988
4,1.01433375,0.582145517,0.116252452,-1.698919415,0.108598837,86.60448048
4,1.009841095,0.414673511,0.117159274,-1.295878828,-1.522053842,90.39341125
4,1.030701913,0.317459513,0.396829442,7.599662458,13.49450256,89.11380465
4,1.079773326,0.277032274,0.85086398,12.53178949,30.51622819,89.80087996
4,1.012331536,0.579443325,0.121506708,0.879356603,-0.324890146,87.80240499
4,1.013972078,0.580678989,0.071074583,-1.354134124,6.803224185,87.1753519
4,1.013972078,0.580678989,0.071074583,-1.354134124,6.803224185,87.1753519
4,1.013997843,0.580330495,0.068639187,-2.587431249,5.459033862,87.4191681
4,1.021741264,0.580658413,0.118686742,-2.052917486,-1.202718157,87.35111816
4,1.020419757,0.587679967,0.115221231,-1.087947645,-2.053083551,87.83049496
4,1.009797519,0.578338523,0.129723283,-1.893632213,-1.981594507,88.80867617
4,1.011803812,0.568784977,0.122296972,-3.079929785,0.041562102,86.51959804
4,1.016431793,0.5914145,0.119935372,-2.222080392,-1.527045861,87.02143347
4,1.003943536,0.581030258,0.124701538,-2.495621999,-2.309668631,88.88696165
4,1.012321213,0.579207183,0.114115147,-2.611107897,-0.369032894,87.12898759
4,0.998879234,0.566517357,0.143713524,0.983346396,-1.419359642,89.02514011
4,0.998879234,0.566517357,0.143713524,0.983346396,-1.419359642,89.02514011
4,0.999270214,0.58400028,0.119701834,-1.080639238,-1.730362199,89.67955979
4,1.014397742,0.577147067,0.119914632,-1.06344155,-0.511777623,88.31040539
4,1.008157138,0.572985805,0.123916351,-1.927341667,-0.630548357,89.17155858
4,1.028695078,0.57920269,0.05541764,-4.424825497,6.073415933,86.83532513
4,1.008648855,0.56347552,0.121465452,-0.490108443,0.791084133,88.9885695
4,1.033772979,0.586046799,0.049783395,-2.795378686,5.027135802,86.1678656
4,1.035888271,0.588099273,0.045180231,-3.994605145,3.571009759,87.71962733
4,1.025985566,0.572301196,0.060278803,-4.891340483,5.779350544,86.21100734
4,1.005733871,0.553905203,0.144440503,1.143570467,-1.087611318,88.561171
4,1.017074627,0.563924578,0.116688786,-0.866795725,0.378693315,87.56616586
4,1.017074627,0.563924578,0.116688786,-0.866795725,0.378693315,87.56616586
4,1.030941823,0.577917778,0.057102583,-3.372829156,5.502334486,85.97309838
4,1.038953218,0.594303233,0.038693423,-4.28912962,5.669388924,86.45089881
4,1.040472042,0.591337174,0.038866701,-4.701146101,5.564491867,85.55165001
4,1.033497408,0.574754013,0.054127097,-3.36484036,6.264973019,86.79953757
4,1.031824326,0.57005395,0.054885452,-3.322875417,5.985467237,86.55033573
4,1.036265475,0.576098313,0.042309756,-4.633982181,5.665105676,86.65294983
4,1.035774969,0.57716426,0.043197485,-3.380988829,4.769294897,87.60823293
4,1.12547549,0.996404995,0.574166072,55.46072424,77.70281553,126.3861355
4,0.983745138,0.371012183,0.329514271,6.712583198,10.40964233,88.11796477
4,0.983745138,0.371012183,0.329514271,6.712583198,10.40964233,88.11796477
4,0.999178966,0.417644525,0.135772858,-1.262362984,-0.5546002,89.21594386
4,1.012989904,0.425357599,0.131350208,-0.093769942,0.065014045,89.77703804
4,1.024778596,0.455038295,0.085324234,-0.631990254,-2.578334005,90.20728643
4,1.0145112,0.442069287,0.09672221,-0.036795107,-3.422263021,89.68557053
4,1.011599258,0.445580638,0.090982765,-0.493529647,-2.974951119,89.64191667
4,1.024985554,0.452833341,0.079144206,-0.891200428,-3.496256108,89.71041757
4,1.008058799,0.391373819,0.291484857,5.557186464,9.972806115,90.5439464
4,1.014120629,0.430536088,0.109772499,0.108574993,-1.249518092,90.18386232
4,1.015024906,0.428936893,0.111146121,-0.477876202,-0.541407925,90.1617924
4,1.015024906,0.428936893,0.111146121,-0.477876202,-0.541407925,90.1617924
4,1.028740436,0.410375269,0.424994452,10.40245253,19.03527785,92.03142005
4,1.040823251,0.558892789,0.032226287,-7.089142016,3.695741648,87.04125478
4,1.037381968,0.55666928,0.034450854,-8.384957902,4.63388854,85.98594847
4,1.041871713,0.555785586,0.030439503,-7.14038721,2.187498119,87.72309632
4,1.038668137,0.551828501,0.035137077,-6.928928854,3.78835359,86.41599519
4,1.039125176,0.553024163,0.033539723,-7.899124643,3.797476988,86.33076926
4,1.036860999,0.549691819,0.038310324,-7.105378844,5.357249028,85.70280069
4,1.056860176,0.562878147,0.00807818,-10.07552418,1.494426728,87.85247112
4,1.14870854,0.842703306,0.542433802,40.97722527,60.39651004,112.4973441
4,1.14870854,0.842703306,0.542433802,40.97722527,60.39651004,112.4973441
4,1.033439533,0.41339829,0.272996246,8.020221301,7.967392592,93.66006863
4,1.050826703,0.41527671,0.321624035,7.52750587,10.1676917,94.59137936
4,1.246104558,0.868950684,0.422178683,69.60096878,59.66998143,139.3822347
4,1.047810554,0.405375612,0.248727139,7.030052056,4.603720453,95.11089484
4,1.03339777,0.461683533,0.426798426,12.24777498,19.79403837,93.56348552
4,1.021529844,0.434883227,0.112302669,0.818037132,-2.164073238,91.33755613
4,1.259444772,0.854439868,0.379350021,84.06689321,58.24816451,144.3490442
4,1.005127054,0.454541222,0.370649944,11.57453401,16.39209885,91.1695929
4,1.063413778,0.53308465,0.010888883,-9.278747634,1.354937825,88.467552
4,1.059243276,0.529956976,0.016689523,-7.716001218,1.735780529,87.29936405
4,1.066025747,0.528884484,0.011862752,-9.565758412,1.141988862,88.25309582
4,1.065127416,0.52616073,0.015624457,-8.400470309,1.32448447,88.57239399
4,1.059569999,0.52317998,0.022912599,-6.2716654,0.855377289,89.12915733
4,0.994611126,0.438845625,0.121034019,-2.678274755,-1.057097403,88.57115861
4,1.191615469,0.679291135,0.485625293,42.45602168,41.77469564,105.5505512
4,0.998076128,0.434108943,0.125057233,-1.636004038,-1.85995642,88.30168294
4,1.03492148,0.421991329,0.261132027,10.12290387,6.958537862,92.87727517
4,1.001932696,0.432433921,0.11525384,0.303763029,-1.557753086,89.50785725
4,1.002584994,0.435525468,0.117470901,-2.076731346,-1.721066968,89.3364913
4,0.9982659,0.426691837,0.131547554,2.772551877,-3.06917225,89.57647728
4,1.005698424,0.447212132,0.294979196,9.823232849,12.81056092,89.59335943
4,1.044524181,0.42982194,0.275721863,12.36192503,7.662055738,93.96969612
4,0.999500097,0.425960653,0.130583488,-0.857522837,-3.431794806,89.35058481
4,1.014148794,0.425192353,0.117801157,2.318243824,-3.582949307,90.75486006
4,0.994569605,0.434485674,0.121828285,-3.993704204,-1.979258866,88.57797439
4,1.032459731,0.424441223,0.140214998,4.835214666,-3.727014994,91.64200753
4,1.033303148,0.432471791,0.091406799,-0.458408653,-4.589206906,91.60839724
4,1.054732631,0.439363323,0.255423207,14.91586966,6.636464117,92.6849902
4,0.99277587,0.431885401,0.135368676,-1.086879842,-5.632512969,89.9056025
4,1.023712344,0.425194265,0.11494183,-0.105496927,-7.238990289,92.70347404
4,1.036365292,0.431685688,0.056135328,-4.806755654,-1.830934239,89.70934899
4,1.031800952,0.432998703,0.059579949,-7.23731989,-1.854340018,89.3735206
4,1.013914123,0.426239451,0.145651092,2.216498894,-1.592460018,90.71296147
4,1.048658624,0.466355273,0.026491467,-7.175711274,-3.345806352,90.79603174
4,1.028179945,0.424732368,0.115107205,3.594953476,0.221957716,90.32808532
4,0.998307515,0.58428834,0.159759364,2.887503734,1.579654385,88.95432792
4,0.98735113,0.574698814,0.191020646,0.659984965,-2.37590044,90.1164039
4,1.00914535,0.588633954,0.259195374,6.371034312,-5.69949193,88.04584416
4,0.996961165,0.574947197,0.177732679,3.215565196,-1.177869695,88.26715293
4,0.983323158,0.581648586,0.191455444,-0.045536902,-3.301015412,90.74599175
4,1.001879906,0.431925165,0.145936813,3.033965559,0.068134062,90.51525948
4,0.996774279,0.435971618,0.148926416,0.148803046,0.169827753,88.97155038
4,1.174112021,0.470834125,0.197207252,56.77437614,10.66734143,94.289398
4,0.998987933,0.431986543,0.12823042,-1.452533454,-1.343187639,89.65655842
4,1.00020037,0.427925974,0.113744002,-1.837633914,-0.987711382,88.19311269
4,1.006805632,0.439189995,0.184175527,5.288623851,3.956769894,88.44492136
4,1.027326182,0.420569427,0.113388029,1.514209095,-2.043392696,91.3475385
4,1.013156242,0.431246987,0.137155126,2.380300397,-0.701045234,90.35818707
4,1.144060425,0.423506626,0.096126352,59.63749541,-3.564693213,87.93983219
4,1.022488678,0.416914328,0.11563629,2.551666792,-1.294554462,90.25074249
4,1.027689427,0.432565901,0.193263885,9.173581192,6.113721315,90.15850127
4,1.024114558,0.416454267,0.124255693,3.160914555,-2.313625035,91.39849618
4,1.011098848,0.422168187,0.114808291,0.4341996,-2.870266756,89.0124415
4,1.024405678,0.423602653,0.130618132,2.578488059,-1.771487599,90.57178476
4,1.027771836,0.415802489,0.123246017,3.775793459,0.05670045,89.7839363
4,1.020304619,0.413218404,0.10080186,-1.896810458,-1.731204842,89.30408936
4,1.102615988,0.401575098,0.027223155,59.5964998,-8.977987866,84.19118059
4,1.024871741,0.413576599,0.108321115,0.742943436,-1.021469591,89.68586357
4,1.089815144,0.400907796,0.001234017,61.57506941,-11.68684977,82.40941477
4,1.026361347,0.414812408,0.124937753,4.160102841,0.443570676,89.59104295
4,1.080797302,0.40249824,-0.014378766,59.64115744,-16.99342865,80.30960948
4,1.025829446,0.409643522,0.11145836,2.876071122,-0.330539956,88.90569866
4,1.014788404,0.416942258,0.117626419,1.075969866,-1.566722184,90.12285799
4,1.015254005,0.420453792,0.127997216,1.753627871,-0.872291015,89.40212661
4,1.06027981,0.403153787,-0.051247288,57.20245254,-23.59207956,77.42443708
4,1.028688105,0.456555017,0.217414996,16.01363496,7.297847332,87.3303721
4,1.0023371,0.42736948,0.130180393,0.282546578,-1.82666031,88.77542774
4,1.038176962,0.406636108,-0.087115672,54.04529163,-26.83391199,75.19993634
4,1.019045612,0.412956949,0.122921934,2.756887842,-2.140570322,89.44562968
4,1.022860068,0.406074455,0.110033804,1.078623098,-2.090262629,89.81836063
4,1.042651354,0.400930572,0.055639173,-5.006578006,-7.090540444,93.5814384
4,1.041317911,0.400539777,0.058165475,-4.667645616,-6.326430575,92.5772644
4,1.039580858,0.402487894,0.062288427,-4.257448424,-8.164978148,93.43316813
4,1.025084582,0.409002553,0.117549806,2.356179895,-6.865424063,91.45158217
4,1.0200986,0.405337319,0.117549701,0.931317242,-4.057004439,90.85206826
4,1.037436948,0.391930728,0.05758314,-2.478349221,-6.745358214,92.30462947
4,1.030517156,0.399578306,0.064772672,-4.357099532,-8.111263632,93.02252949
4,1.027256841,0.400723184,0.067967898,-4.983582017,-8.990373043,93.28735478
4,1.030986185,0.391106033,0.060913345,-2.905046876,-7.599206182,92.17873321
4,1.011655416,0.385157473,0.088123757,-1.730575604,-3.737744319,88.2978584
4,1.00500372,0.397795051,0.120733517,0.40849697,0.079784292,86.10691673
4,1.004231303,0.418521766,0.125592217,2.474784978,-2.44912776,87.96303003
4,1.004231303,0.418521766,0.125592217,2.474784978,-2.44912776,87.96303003
4,1.023614854,0.399910772,0.085557761,-1.369709319,-10.5048086,92.02945182
4,1.002800816,0.351339686,0.081453533,1.872876923,-1.024222136,84.65488514
4,1.020511791,0.394493226,0.077304443,-0.559174774,-9.737860848,92.77193916
4,0.991381501,0.409760965,0.128324732,1.240022919,-0.969163577,89.53683218
4,1.013287264,0.381871543,0.063825003,-2.195651898,-7.544291154,92.86427977
4,1.010339935,0.400535296,0.079102487,-0.628540966,-7.625825244,90.41354683
4,1.007143312,0.407508398,0.086517293,-0.857019989,-8.136727919,91.0708865
4,1.00846773,0.394787329,0.077187748,-0.124713251,-9.254294535,91.01175162
4,1.006056465,0.38302144,0.061603856,-1.962990911,-8.356715945,92.16465543
4,1.005153319,0.410578366,0.092375239,0.023211998,-10.38226576,89.99603922
4,1.005153319,0.410578366,0.092375239,0.023211998,-10.38226576,89.99603922
4,1.004177552,0.406761096,0.08657578,-1.333639407,-9.857277908,90.10358861
4,1.003508339,0.412822135,0.087674287,0.074532264,-9.844962252,90.49899368
4,0.991709078,0.410941892,0.13166059,2.023191584,-1.303316122,85.73218819
4,1.001848144,0.394726985,0.119993627,2.153752108,-0.973875999,87.87658789
4,0.984331224,0.383701114,0.101713506,2.519620672,-0.557796891,87.23827765
4,0.997197911,0.380879954,0.055637628,1.233166626,-9.431183702,90.58617945
4,0.998478748,0.394776484,0.065002432,0.77962934,-9.04876898,89.97934853
4,0.995122342,0.37321621,0.097800044,139.1784812,72.26294826,-142.2291339
4,0.993577517,0.375632033,0.090093852,4.032808685,-1.835267923,89.33865053
4,0.987255892,0.385841816,0.103074856,0.151026756,0.212323485,88.91896299
4,0.99334251,0.395792181,0.066911778,1.185425992,-9.72001726,89.51451257
4,0.99692935,0.411879619,0.081147203,1.654784034,-11.10102677,88.79705237
4,0.989613653,0.381813422,0.055805376,1.372161158,-9.561237235,88.07223334
4,1.020776152,0.451118129,0.16909634,3.522907276,-15.11722403,87.14730082
4,1.020003634,0.451701116,0.171033053,4.808218939,-14.21985178,87.05684551
4,0.988876668,0.389640433,0.058032714,1.845614783,-8.415793996,88.17044162
4,0.988876668,0.389640433,0.058032714,1.845614783,-8.415793996,88.17044162
4,1.024685547,0.467631197,0.188488596,4.1294018,-16.55868461,86.67108728
4,1.018955287,0.458598663,0.166664466,4.316732371,-14.35546275,85.70126673
4,0.994144341,0.409776297,0.083005765,3.45456175,-10.24169035,86.47920888
4,0.998455242,0.446519846,0.157708534,-0.434582176,-4.757171633,86.28030702
4,0.984511246,0.388934773,0.061344371,3.341146641,-8.879937469,85.06567519
4,0.992964929,0.409414546,0.114101158,1.320606444,-3.397968423,89.01811632
4,0.984083904,0.392689374,0.066901175,3.353945911,-9.289382735,84.62064347
4,0.988837408,0.408550531,0.083644038,3.87967604,-10.97271156,86.39889051
4,0.98646922,0.400197585,0.076001196,4.322084379,-10.72323224,88.07617514
4,0.981820264,0.395848071,0.070180102,2.065482441,-11.30536753,86.07645111
4,0.970569298,0.369843671,0.047437311,3.257062229,-9.685026743,88.12043934
4,0.969019308,0.367422467,0.040932234,4.696204,-9.197191392,86.9076686
4,0.988629095,0.380414641,0.099488319,2.18038863,-2.243854955,88.99857481
4,0.965329313,0.362680724,0.036672196,6.756156646,-8.063062406,86.52822317
4,0.972914997,0.382146144,0.053686009,6.470407391,-9.498925036,85.50508687
4,0.969620591,0.379175386,0.047784265,3.945004658,-8.115148034,85.97544154
4,0.963423934,0.371177763,0.037654276,4.130454702,-8.906679987,85.26798796
4,0.988907177,0.38707382,0.117970796,2.071770757,-1.63999687,87.38661944
4,0.966536128,0.377605957,0.046725903,5.634969441,-8.595942835,84.81390707
4,0.956160972,0.366469635,0.034275651,5.484850501,-7.653046249,87.92675821
4,0.983424174,0.367421795,0.096140838,2.661517337,0.481021631,91.01368654
4,0.946866528,0.357459716,0.021363416,4.967344501,-8.008979261,86.6199264
4,0.979700558,0.376771625,0.098818762,1.378136978,-0.88100852,89.05058324
4,0.963803837,0.388181502,0.050293389,5.737716082,-9.867138875,83.77744738
4,0.983722578,0.380776878,0.106516839,2.174032767,-0.795126959,88.81644022
4,0.93032699,0.359317153,0.013938937,5.86310025,-7.183572926,84.89139795
4,0.924672637,0.353975489,0.00742213,7.692784426,-7.369519598,84.75907751
4,0.916817575,0.350216364,-0.001784177,6.888505858,-5.381645229,85.51908423
4,0.910850647,0.343863385,-0.009548207,7.489307561,-6.818304855,84.72498468
4,0.920869658,0.357571815,0.006390181,7.114472575,-6.544377579,85.45813701
4,0.935416714,0.377793745,0.027285864,9.253526877,-9.562145397,83.11703663
4,0.980011678,0.384248761,0.085402405,4.275806968,-4.531412111,88.7212061
4,0.919410371,0.365604843,0.00867354,7.411283866,-7.553800248,84.06999075
4,0.90828049,0.358799348,-0.001683493,8.027680913,-7.627923751,84.47379585
4,0.899965458,0.351739699,-0.013535495,5.083784161,-3.543221188,87.61407885
4,0.908518785,0.363713311,0.001125607,6.461370169,-4.904117202,86.82052096
4,0.90618732,0.36364408,0.00094866,7.996954927,-6.986605173,84.77488281
4,0.909815069,0.368842733,0.005688706,7.778626431,-7.807348715,83.76204151
4,0.897084426,0.359806951,-0.005001432,105.4534537,41.82925495,151.1173274
4,0.901826657,0.368752689,0.000877557,6.368838023,-6.495729043,84.01501862
4,0.890024705,0.359948151,-0.009888773,7.545357631,-3.967785164,86.37951859
4,0.884761191,0.35939927,-0.008403385,9.342133067,-6.261633632,84.08192568
4,0.907349269,0.381677724,0.012971062,7.643166369,-7.294194902,83.63066706
4,0.955413653,0.40681803,0.117129102,3.302867181,-3.317096655,81.56129472
4,0.904117777,0.385870509,0.017234792,9.148820031,-6.267374017,83.65049567
4,0.904731652,0.384973637,0.014069813,7.941265611,-7.845065115,82.36820798
4,0.899875482,0.384685194,0.007055903,2.980859709,-7.966309466,87.94288957
4,0.951781159,0.390182695,0.093384827,-1.801328279,-0.001411912,92.93373302
4,0.879290112,0.377461069,-0.008700949,102.5619202,32.09164633,138.5488789
4,0.887663153,0.383824935,0.002760347,6.604535692,-7.586897602,86.85167608
4,0.881380527,0.380896613,-0.004627943,104.9480649,29.85557385,136.9388412
4,0.900394676,0.394520356,0.018508903,5.362125094,-6.521164139,86.98574378
4,0.894894112,0.391143557,0.013326888,8.086401402,-7.611939762,85.01152978
4,0.883440539,0.386263448,0.004002214,7.497832855,-6.154408172,86.67680873
4,0.797077838,0.286799369,-0.09352338,6.703743651,3.815903555,95.92621424
4,0.874901927,0.383662268,-0.005771753,7.072509722,-5.683665293,87.69624956
4,0.869473186,0.385602702,-0.01044108,102.0380677,29.14472876,133.1364472
4,0.8678128,0.384381644,-0.010908964,7.515539881,-5.328189973,86.04306895
4,0.866456129,0.387802756,-0.01103482,5.659991224,-5.349903812,88.43021388
4,0.858447918,0.385158929,-0.019299688,101.2947052,26.11465123,128.6176174
4,0.879524782,0.398136625,-0.000144296,6.901502279,-6.765259376,86.0707944
4,0.865702489,0.391015521,-0.011326426,6.935093739,-4.275834973,87.66487431
4,0.860433555,0.395298391,-0.012718664,8.045081529,-5.370844292,85.6157018
4,0.862233603,0.400156706,-0.011673403,100.0426815,22.03150006,124.8872557
4,0.859945047,0.401361332,-0.014069206,6.421501043,-4.406187146,89.06549861
4,0.846670936,0.398171573,-0.02440405,9.352249098,-4.805877114,86.95518097
4,0.870201732,0.4109749,-0.008757193,5.945034536,-4.418337175,87.74343337
4,0.844380643,0.405416208,-0.024444483,11.52889284,-5.512778487,85.4741899
4,0.850488477,0.40966743,-0.02570102,97.06391353,19.01385824,117.2570023
4,0.831799298,0.411338176,-0.034904762,10.35129369,-3.864025116,87.96415342
4,0.857875747,0.423039698,-0.016564514,6.221862885,-3.578257623,88.48321065
4,0.864029058,0.428307862,-0.010845315,6.374078306,-3.756460955,88.75821661
4,0.860252076,0.430883993,-0.016276978,96.45432022,16.5109779,112.1517758
4,0.670456424,0.384150659,-0.170214233,50.75549714,11.08386179,95.34612633
4,0.857393479,0.434968594,-0.015601246,8.298834943,-3.691143392,86.62306063
4,0.838094429,0.432656986,-0.031233564,8.98558384,-4.006578689,87.13263667
4,0.834951674,0.434534101,-0.03211449,9.923455622,-4.066895637,88.47971365
4,0.869780115,0.443576321,-0.003130645,6.888393619,-2.98049963,88.70387557
4,0.849613098,0.441130419,-0.019592611,8.058503172,-3.264584545,88.2308553
4,0.840187366,0.441422562,-0.029249887,9.214212206,-2.734162871,86.42338284
4,0.840187366,0.441422562,-0.029249887,9.214212206,-2.734162871,86.42338284
4,0.847769436,0.446245421,-0.020173106,7.174488471,-2.15229348,89.24405963
4,0.850924643,0.44941956,-0.017783658,7.878057254,-3.269983597,87.94821492
4,0.841725629,0.450368257,-0.022189848,9.526329995,-3.147603254,88.23843805
4,0.826020735,0.451606637,-0.031703764,10.72710978,-2.764745862,87.41768577
4,0.830616189,0.452814147,-0.028604102,9.220303172,-2.45052626,88.15729425
4,0.514850098,0.413212386,-0.271868382,46.43869058,5.999970485,93.22391375
4,0.837001926,0.458491766,-0.022743923,8.639283399,-1.834364481,89.02072009
4,0.850184455,0.463527657,-0.009347434,6.964310321,-1.844964248,88.75952931
4,0.820207445,0.462859492,-0.030758819,8.975503922,-2.528440155,88.24248879
4,0.820207445,0.462859492,-0.030758819,8.975503922,-2.528440155,88.24248879
4,0.830141713,0.466510636,-0.02138403,7.798586859,-2.163984492,89.14218212
4,0.824150686,0.467280539,-0.024479217,7.156967049,-3.662788935,89.78727312
4,0.812890214,0.470489878,-0.03364838,7.933533832,-1.504332446,90.45887602
4,0.847209874,0.474866815,-0.010742844,5.593084036,-2.523161026,89.22516735
4,0.813856038,0.477846876,-0.028761102,7.030470424,-2.300870626,89.54868573
4,0.827331662,0.478909561,-0.022065656,7.527204569,-3.330288339,89.87095198
4,0.826139732,0.480810006,-0.019533994,102.9800413,0.304410579,93.44003648
4,0.827154444,0.482308735,-0.025545701,99.48645079,0.921820748,93.43972149
4,0.808390772,0.483561065,-0.037817657,8.232478653,-1.248884551,89.61124107
4,0.808390772,0.483561065,-0.037817657,8.232478653,-1.248884551,89.61124107
4,0.822025316,0.48741783,-0.023721962,100.4572315,-0.544029991,91.97050919
4,0.820054224,0.488036887,-0.028467985,7.944450293,-0.681690995,90.4302878
4,0.800516997,0.492687079,-0.038221384,10.29071922,-1.602661564,89.5367838
4,0.813452093,0.493429271,-0.034301572,8.33661323,-0.73741365,90.18919537
4,0.823156109,0.498911863,-0.022659543,9.562001254,-0.582706255,90.60873567
4,0.833127945,0.502450515,-0.013151557,7.8810608,-1.627307665,89.95896054
4,0.808735402,0.508112626,-0.043308337,95.43232023,-7.397868157,80.8656714
4,0.833318502,0.508127787,-0.019011435,100.8918438,-7.76263821,79.48814967
4,0.818033822,0.514274245,-0.029304192,8.025641169,-0.954307803,91.67014472
4,0.818033822,0.514274245,-0.029304192,8.025641169,-0.954307803,91.67014472
4,0.857887174,0.511552478,-0.004200125,101.6092022,-8.210605831,79.17386238
4,0.834861171,0.519523472,-0.021830786,8.286689344,0.663562382,90.91529489
4,0.849985723,0.52039591,-0.014045225,6.975929355,0.371832684,90.63884347
4,0.853136096,0.522837986,-0.012164718,5.831652348,0.349407336,89.8901202
4,0.844892931,0.524952485,-0.014280956,7.551413728,2.626403125,90.79619798
4,0.842693334,0.531621573,-0.02246188,8.887801999,1.712825894,92.29588177
4,0.861265772,0.533513589,-0.008772243,98.68212448,-13.23191745,71.2659597
4,0.541817964,0.612418209,-0.276869554,34.79222704,-6.171939818,90.12951796
4,0.859005358,0.539673496,-0.014979318,7.305511394,1.132117993,92.00506174
4,0.859005358,0.539673496,-0.014979318,7.305511394,1.132117993,92.00506174
4,0.859414475,0.542270419,-0.019964542,93.92280739,-16.56099501,70.33989233
4,0.849094401,0.548072242,-0.027364003,9.600707164,2.207031719,92.72483302
4,0.872327534,0.543290697,-0.00790322,96.38484173,-17.59404628,67.13821384
4,0.868417467,0.547331794,-0.010714718,8.443642626,2.183476014,92.35356255
4,0.878285578,0.547616154,-0.00091229,5.512460625,0.965455725,91.34570013
4,0.854809598,0.555515423,-0.023721196,10.45236811,2.687959387,93.01030488
4,0.851108664,0.559781683,-0.026465805,93.60940176,-20.34861086,64.39928752
4,0.863245776,0.55849999,-0.017908626,8.619258671,2.041287704,92.68952799
4,0.880459802,0.556032101,-0.005231563,97.74978009,-21.31792823,62.75429382
4,0.890861263,0.553769909,0.002534685,97.56136554,-22.91251574,60.54349891
4,0.890861263,0.553769909,0.002534685,97.56136554,-22.91251574,60.54349891
4,0.866727143,0.567304855,-0.016882028,7.42454801,2.509920789,91.98121139
4,0.871519046,0.566334837,-0.007809629,7.408951536,2.617368348,91.47834571
4,0.88606393,0.564109016,-0.002346775,98.88931996,-24.54921378,56.71808674
4,0.875143964,0.573006442,-0.010432075,7.263587174,2.835266609,91.93099214
4,0.872620617,0.573292409,-0.014659964,97.86098104,-25.95241496,56.49184596
4,0.871765874,0.577107349,-0.019125131,99.63243394,-27.32737375,53.62618018
4,0.873916572,0.577319014,-0.013573561,6.633776761,2.351443445,92.71549921
